232	0.73223	-0.677001
233	0.72538	-0.685
234	0.71846	-0.691998
235	0.71147	-0.699002
236	0.70441	-0.705999
237	0.69727	-0.714004
238	0.69007	-0.72
239	0.6828	-0.726998
240	0.67546	-0.734001
241	0.66805	-0.740999
242	0.66058	-0.747001
243	0.65304	-0.753999
244	0.64543	-0.760996
245	0.63776	-0.767004
246	0.63003	-0.773001
247	0.62223	-0.779998
248	0.61437	-0.786
249	0.60645	-0.791997
250	0.59847	-0.798005
251	0.59043	-0.803995
252	0.58233	-0.810003
253	0.57417	-0.816
254	0.56595	-0.822002
255	0.55768	-0.826997
256	0.54935	-0.832999
257	0.54097	-0.838
258	0.53253	-0.844002
259	0.52404	-0.849003
260	0.5155	-0.853997
261	0.5069	-0.86
262	0.49826	-0.864002
263	0.48956	-0.869998
264	0.48082	-0.874001
265	0.47203	-0.878999
266	0.46319	-0.884002
267	0.4543	-0.889
268	0.44537	-0.893
269	0.43639	-0.897998
270	0.42737	-0.902
271	0.41831	-0.906003
272	0.40921	-0.909999
273	0.40006	-0.915
274	0.39088	-0.918001
275	0.38166	-0.921997
276	0.37239	-0.927001
277	0.36309	-0.929999
278	0.35376	-0.933
279	0.34439	-0.937
280	0.33498	-0.940999
281	0.32554	-0.944
282	0.31607	-0.947002
283	0.30657	-0.95
284	0.29704	-0.953001
285	0.28747	-0.956997
286	0.27788	-0.959
287	0.26826	-0.962001
288	0.25861	-0.964999
289	0.24894	-0.967
290	0.23924	-0.97
291	0.22952	-0.972001
292	0.21978	-0.974
293	0.21001	-0.976999
294	0.20022	-0.979
295	0.19042	-0.98
296	0.18059	-0.983
297	0.17075	-0.984
298	0.16089	-0.986001
299	0.15101	-0.987999
300	0.14111	-0.99
301	0.13121	-0.99
302	0.12129	-0.992
303	0.11136	-0.993
304	0.10141	-0.995
305	0.09146	-0.995
306	0.0815	-0.996
307	0.07153	-0.997
308	0.06155	-0.998
309	0.05156	-0.999
310	0.04158	-0.998
311	0.03158	-1
312	0.02159	-0.999
313	0.01159	-1
314	0.00159	-1
315	-0.0084	-0.999
316	-0.0184	-1
317	-0.0284	-1
318	-0.03839	-0.999
319	-0.04838	-0.999
320	-0.05837	-0.999
321	-0.06835	-0.998
322	-0.07832	-0.996999
323	-0.08829	-0.997
324	-0.09824	-0.995
325	-0.10819	-0.995
326	-0.11813	-0.994
327	-0.12805	-0.992
328	-0.13796	-0.991
329	-0.14786	-0.99
330	-0.15774	-0.987999
331	-0.16761	-0.987001
332	-0.17746	-0.985
333	-0.18729	-0.983
334	-0.1971	-0.981
335	-0.2069	-0.98
336	-0.21667	-0.977001
337	-0.22642	-0.974999
338	-0.23615	-0.973
339	-0.24586	-0.971
340	-0.25554	-0.968002
