1   0.0314797   0.0798187   0.0633998   -0.0285101   0.0789162   0.269188   0.042489   0.136359   0.208148   0.138694   0.102916   0.277076   0.271608   0.288292   0.164701   0.240492   0.24242   0.208536   0.359292   0.175307   0.335323   0.20165   0.409776   0.435532   0.37874   0.237201   0.321027   0.344138   0.362417   0.314631   0.341939   0.375265   0.508464   0.416205   0.366541   0.395533   0.402304   0.488292   0.41083   0.497676   0.49596   0.491556   0.525885   0.45173   0.478406   0.498888   0.531786   0.659991   0.569708   0.595718   0.557903   0.572127   0.560128   0.566102   0.605651   0.56591   0.693149   0.505306   0.680521   0.600192   0.658899   0.618913   0.675822   0.573038   0.756416   0.714518   0.748832   0.763853   0.728292   0.776809   0.78415   0.719863   0.736643   0.819958   0.797201   0.719504   0.708844   0.831087   0.823579   0.842684   0.809513   0.859551   0.770225   0.858732   0.763087   0.860574   0.906129   0.875068   0.846961   0.863554   0.948233   0.908916   0.823964   0.949682   0.936413   0.88708   0.902164   0.854701   0.944278   0.9756   
1.1   0.0329525   0.0834662   0.0655483   -0.0321542   0.0808085   0.281115   0.0411773   0.139796   0.215033   0.14113   0.102765   0.286063   0.279737   0.296769   0.165778   0.245233   0.246707   0.210382   0.368797   0.174168   0.342445   0.20087   0.419728   0.446267   0.385972   0.236179   0.324067   0.347879   0.366593   0.315674   0.343919   0.378493   0.518035   0.42052   0.367674   0.397678   0.404271   0.494197   0.412177   0.503002   0.500672   0.495518   0.53106   0.452579   0.480119   0.501133   0.535181   0.669041   0.573963   0.600733   0.560553   0.574974   0.561871   0.567637   0.608631   0.566427   0.699261   0.50171   0.68508   0.600417   0.661473   0.619073   0.678225   0.569926   0.76153   0.717281   0.752673   0.767893   0.730274   0.780494   0.787696   0.720058   0.737148   0.823684   0.7995   0.717833   0.70621   0.833508   0.825238   0.844719   0.809681   0.861427   0.767748   0.859714   0.759396   0.86078   0.9078   0.87504   0.845311   0.862199   0.949935   0.908637   0.81961   0.950236   0.936039   0.884255   0.899575   0.849649   0.942636   0.974818   
1.2   0.0342801   0.0867687   0.0674896   -0.0354756   0.0825169   0.29189   0.0399749   0.142905   0.221262   0.143331   0.102617   0.294178   0.287078   0.304421   0.166744   0.249514   0.250577   0.212044   0.377352   0.173125   0.34886   0.200153   0.428664   0.455893   0.392473   0.235243   0.326802   0.351243   0.370345   0.316606   0.345696   0.38139   0.52658   0.424388   0.368684   0.399597   0.40603   0.499473   0.413378   0.507756   0.504878   0.499054   0.535671   0.45333   0.481642   0.503131   0.538202   0.677032   0.577742   0.605181   0.562905   0.577499   0.563415   0.568995   0.611268   0.566877   0.704641   0.498481   0.689095   0.600607   0.66374   0.619205   0.680337   0.567145   0.766004   0.719704   0.756035   0.771424   0.732006   0.783709   0.790788   0.720219   0.737582   0.826922   0.8015   0.716351   0.703878   0.835605   0.826674   0.846478   0.809817   0.863045   0.765566   0.860557   0.756149   0.860949   0.909233   0.875006   0.843866   0.861012   0.951389   0.908385   0.815802   0.950703   0.935706   0.881798   0.897326   0.845247   0.941213   0.974138   
1.3   0.0354749   0.0897567   0.0692416   -0.0385049   0.0840571   0.301619   0.0388711   0.145715   0.226894   0.145317   0.102472   0.301502   0.293704   0.311322   0.167609   0.253378   0.254069   0.213538   0.385047   0.172167   0.354635   0.199491   0.436682   0.464518   0.398314   0.234384   0.329259   0.354266   0.373715   0.317437   0.347287   0.383988   0.534204   0.427854   0.369583   0.401313   0.407601   0.504183   0.414446   0.511997   0.50863   0.502208   0.539777   0.453992   0.482996   0.504907   0.540888   0.684082   0.581095   0.609122   0.564989   0.579736   0.564779   0.570193   0.613599   0.567266   0.709372   0.495581   0.692627   0.600764   0.665733   0.619311   0.682192   0.564655   0.769915   0.721826   0.758973   0.774506   0.733518   0.786512   0.793481   0.72035   0.737952   0.829732   0.803235   0.715036   0.701812   0.83742   0.827914   0.847996   0.809924   0.864439   0.763642   0.861277   0.753288   0.861084   0.91046   0.874965   0.842598   0.859971   0.952628   0.908157   0.81247   0.951093   0.935409   0.879658   0.895369   0.841407   0.939977   0.973543   
1.4   0.0365481   0.092458   0.0708208   -0.0412696   0.0854436   0.310398   0.0378558   0.148253   0.231983   0.147107   0.102328   0.308107   0.299681   0.317545   0.168381   0.256863   0.257218   0.21488   0.391965   0.171286   0.35983   0.198879   0.443872   0.472241   0.403558   0.233593   0.331465   0.356979   0.376739   0.318174   0.34871   0.386315   0.540999   0.430955   0.370381   0.402845   0.409001   0.508385   0.415395   0.515777   0.511973   0.505017   0.54343   0.454575   0.484196   0.506483   0.543273   0.690295   0.584067   0.61261   0.566834   0.581715   0.565983   0.571247   0.615656   0.567601   0.713528   0.492972   0.695732   0.600892   0.667484   0.619393   0.683818   0.562424   0.77333   0.723681   0.761539   0.777194   0.734835   0.788951   0.795823   0.720453   0.738264   0.832169   0.804738   0.713864   0.699977   0.838988   0.828982   0.849305   0.810006   0.865637   0.761943   0.86189   0.750765   0.86119   0.911508   0.874918   0.841482   0.859054   0.95368   0.907947   0.80955   0.951416   0.93514   0.877791   0.893665   0.838054   0.938901   0.973021   
1.5   0.0375099   0.094898   0.0722419   -0.0437949   0.0866895   0.318315   0.03692   0.150543   0.236579   0.148718   0.102183   0.314062   0.305068   0.323151   0.169069   0.260004   0.260054   0.216083   0.398178   0.170474   0.364499   0.198311   0.450313   0.479151   0.408263   0.232864   0.333443   0.359412   0.37945   0.318827   0.349979   0.388397   0.547051   0.433729   0.371086   0.40421   0.410248   0.51213   0.416234   0.519144   0.514949   0.507517   0.546677   0.455084   0.485258   0.507881   0.545388   0.695766   0.586699   0.615695   0.568465   0.583463   0.567042   0.572174   0.617469   0.567886   0.717176   0.490623   0.698458   0.600992   0.669019   0.619452   0.68524   0.560423   0.776308   0.7253   0.763775   0.779535   0.73598   0.791072   0.797858   0.72053   0.738526   0.834277   0.806038   0.71282   0.698347   0.840339   0.829899   0.850429   0.810064   0.866663   0.76044   0.86241   0.748537   0.861268   0.912399   0.874864   0.840498   0.858245   0.954572   0.907753   0.806987   0.951681   0.934896   0.87616   0.892177   0.835123   0.937961   0.972561   
1.6   0.0383694   0.0970995   0.0735184   -0.0461035   0.0878069   0.325451   0.0360554   0.152606   0.240726   0.150165   0.102038   0.319426   0.309922   0.328198   0.169678   0.262832   0.262606   0.217158   0.403756   0.169723   0.368694   0.197782   0.45608   0.485328   0.412481   0.232189   0.335213   0.361591   0.381878   0.319402   0.351111   0.390258   0.552437   0.436206   0.371708   0.405423   0.411354   0.515465   0.416974   0.522139   0.517596   0.509738   0.54956   0.455526   0.486195   0.509116   0.547261   0.700578   0.589026   0.618419   0.569904   0.585005   0.567972   0.572985   0.619065   0.568126   0.720374   0.488506   0.700848   0.601067   0.670362   0.61949   0.686482   0.558624   0.778903   0.726711   0.765722   0.78157   0.736972   0.792913   0.799621   0.720584   0.738742   0.836099   0.80716   0.711885   0.696894   0.841501   0.830684   0.851393   0.810101   0.86754   0.759108   0.862847   0.746567   0.861322   0.913155   0.874802   0.839628   0.857528   0.955324   0.907572   0.804736   0.951895   0.934672   0.874732   0.890875   0.832556   0.937138   0.972152   
1.7   0.0391351   0.0990836   0.0746628   -0.0482162   0.0888064   0.331878   0.0352546   0.154463   0.244466   0.151463   0.10189   0.324254   0.314291   0.332739   0.170215   0.265375   0.2649   0.218117   0.408758   0.169026   0.372459   0.197287   0.461239   0.490845   0.416258   0.231563   0.336796   0.36354   0.384048   0.319906   0.352115   0.391917   0.557225   0.438415   0.372253   0.4065   0.412334   0.518431   0.417625   0.5248   0.519947   0.51171   0.552116   0.455908   0.487019   0.510206   0.548917   0.704806   0.591082   0.620823   0.57117   0.586362   0.568785   0.573692   0.620466   0.568325   0.723174   0.486595   0.702941   0.601118   0.671535   0.619509   0.687563   0.557006   0.781159   0.727937   0.767414   0.783336   0.737829   0.794508   0.801148   0.720616   0.738917   0.837671   0.808123   0.711047   0.695598   0.842497   0.831353   0.852215   0.810118   0.868285   0.757924   0.863211   0.744822   0.861354   0.913793   0.874734   0.838856   0.85689   0.955955   0.9074   0.802755   0.952063   0.934464   0.873479   0.889733   0.830306   0.936415   0.971787   
1.8   0.0398146   0.100869   0.0756861   -0.0501518   0.089698   0.337663   0.0345109   0.156131   0.247836   0.152625   0.101741   0.328597   0.318222   0.336821   0.170686   0.26766   0.266959   0.21897   0.413242   0.168378   0.375836   0.196822   0.465851   0.495769   0.419639   0.230979   0.338208   0.365281   0.385987   0.320345   0.353005   0.393395   0.561478   0.440383   0.372727   0.407452   0.4132   0.521066   0.418194   0.527162   0.522032   0.513458   0.55438   0.456234   0.487741   0.511164   0.550379   0.708517   0.592894   0.62294   0.572282   0.587553   0.569493   0.574305   0.621694   0.568486   0.725623   0.484868   0.70477   0.601148   0.672555   0.61951   0.688502   0.555547   0.783118   0.729   0.768881   0.784866   0.738566   0.795886   0.802465   0.720628   0.739054   0.839022   0.808949   0.710293   0.694439   0.843347   0.83192   0.852914   0.810117   0.868916   0.756869   0.863511   0.743273   0.861366   0.914327   0.87466   0.838168   0.85632   0.956481   0.907235   0.801009   0.952192   0.934269   0.872377   0.888729   0.82833   0.935776   0.971458   
1.9   0.0404148   0.102473   0.0765984   -0.0519275   0.0904906   0.342866   0.033818   0.157628   0.250869   0.153662   0.101587   0.332501   0.321754   0.340488   0.171096   0.269711   0.268805   0.219725   0.417257   0.167773   0.37886   0.196384   0.469969   0.50016   0.422661   0.230434   0.339465   0.366833   0.387716   0.320724   0.353791   0.394708   0.565252   0.442134   0.373138   0.408291   0.413961   0.523404   0.418688   0.529255   0.523879   0.515003   0.556382   0.45651   0.48837   0.512005   0.551665   0.71177   0.594488   0.624801   0.573256   0.588596   0.570107   0.574835   0.622767   0.568612   0.72776   0.483303   0.706365   0.601157   0.67344   0.619493   0.689313   0.554229   0.784816   0.729918   0.77015   0.786188   0.739197   0.797074   0.803599   0.720622   0.739158   0.840182   0.809653   0.709612   0.693399   0.844071   0.832397   0.853504   0.810099   0.869447   0.755927   0.863755   0.741895   0.861359   0.914772   0.874578   0.837552   0.855808   0.956917   0.907076   0.799466   0.952287   0.934084   0.871404   0.887843   0.826592   0.935209   0.971158   
2   0.040942   0.103912   0.077409   -0.0535588   0.0911924   0.347542   0.0331703   0.158968   0.253597   0.154585   0.10143   0.336006   0.324925   0.343779   0.17145   0.271547   0.270457   0.220392   0.420848   0.167206   0.381566   0.195968   0.473642   0.504072   0.425358   0.229922   0.340581   0.368213   0.389254   0.321049   0.354481   0.395872   0.568597   0.443687   0.37349   0.409028   0.414627   0.525476   0.419114   0.531106   0.52551   0.516367   0.558149   0.45674   0.488916   0.512738   0.552795   0.714618   0.595889   0.626435   0.574105   0.589505   0.570636   0.575288   0.6237   0.568706   0.729622   0.481884   0.707753   0.601148   0.674204   0.619461   0.690012   0.553036   0.786284   0.730707   0.771243   0.787327   0.739734   0.798094   0.804572   0.720599   0.739232   0.841173   0.810249   0.708993   0.692464   0.844682   0.832794   0.854   0.810066   0.86989   0.755083   0.863949   0.740667   0.861336   0.915138   0.874489   0.836998   0.855345   0.957274   0.906921   0.7981   0.95235   0.933907   0.870542   0.887058   0.825059   0.934703   0.970884   
2.1   0.041402   0.1052   0.0781263   -0.0550599   0.0918107   0.35174   0.0325628   0.160164   0.256047   0.155403   0.101268   0.33915   0.327769   0.346728   0.171752   0.27319   0.271932   0.220977   0.424058   0.166673   0.383984   0.195572   0.476916   0.507552   0.427764   0.229439   0.341569   0.369438   0.39062   0.321323   0.355085   0.396901   0.571559   0.445063   0.373788   0.409672   0.415207   0.527308   0.419479   0.532741   0.52695   0.517567   0.559706   0.456927   0.489386   0.513375   0.553783   0.717108   0.597115   0.627865   0.574842   0.590296   0.571088   0.575673   0.62451   0.568772   0.731241   0.480593   0.708957   0.60112   0.67486   0.619413   0.690609   0.551953   0.78755   0.731382   0.772183   0.788304   0.740187   0.798967   0.805402   0.72056   0.739278   0.842017   0.810752   0.70843   0.69162   0.845195   0.833121   0.854412   0.810018   0.870255   0.754323   0.864099   0.73957   0.861297   0.915435   0.874394   0.836497   0.854925   0.957561   0.906769   0.796888   0.952386   0.933736   0.869776   0.886359   0.823705   0.934249   0.970631   
2.2   0.0418   0.106349   0.0787578   -0.0564436   0.0923523   0.355507   0.0319909   0.16123   0.258244   0.156125   0.101101   0.341967   0.330317   0.349368   0.172006   0.274655   0.273247   0.221486   0.426922   0.166169   0.386142   0.195193   0.47983   0.510646   0.429906   0.228981   0.342441   0.370522   0.39183   0.32155   0.355609   0.397806   0.574177   0.446278   0.374037   0.410231   0.415709   0.528924   0.419786   0.534181   0.528215   0.51862   0.561073   0.457074   0.489786   0.513924   0.554645   0.71928   0.598185   0.629114   0.575479   0.590979   0.571471   0.575996   0.625209   0.56881   0.732646   0.479417   0.709998   0.601076   0.675421   0.619351   0.691117   0.550967   0.788637   0.731956   0.772987   0.78914   0.740565   0.79971   0.806108   0.720506   0.739298   0.842732   0.81117   0.707913   0.690855   0.845621   0.833387   0.85475   0.809956   0.870552   0.753637   0.864209   0.738585   0.861243   0.915673   0.874291   0.836042   0.85454   0.957789   0.906618   0.795809   0.952397   0.933569   0.869092   0.885735   0.822505   0.933838   0.970393   
2.3   0.0421407   0.107371   0.0793105   -0.0577215   0.0928233   0.358882   0.0314503   0.162176   0.260212   0.15676   0.100929   0.344488   0.332596   0.351729   0.172216   0.27596   0.274415   0.221927   0.429475   0.165691   0.388064   0.194829   0.48242   0.513392   0.431809   0.228546   0.343206   0.371478   0.392899   0.321735   0.356061   0.398601   0.576487   0.447348   0.37424   0.410713   0.416139   0.530348   0.420042   0.535446   0.529325   0.51954   0.562272   0.457186   0.490124   0.514395   0.555392   0.721172   0.599116   0.630202   0.576025   0.591566   0.571791   0.576263   0.625808   0.568823   0.73386   0.478343   0.710895   0.601016   0.675895   0.619275   0.691544   0.550067   0.789568   0.732441   0.77367   0.78985   0.740877   0.800338   0.806704   0.720438   0.739296   0.843333   0.811515   0.707437   0.69016   0.845972   0.833597   0.855023   0.809882   0.87079   0.753014   0.864285   0.7377   0.861176   0.915857   0.874182   0.835625   0.854184   0.957964   0.906466   0.794845   0.952386   0.933405   0.868477   0.885174   0.821438   0.933464   0.97017   
2.4   0.0424283   0.108278   0.0797907   -0.0589044   0.0932291   0.361904   0.0309373   0.163012   0.261971   0.157314   0.10075   0.34674   0.33463   0.353836   0.172384   0.277118   0.27545   0.222305   0.431748   0.165236   0.389773   0.194477   0.484719   0.515825   0.433498   0.22813   0.343875   0.372318   0.393838   0.32188   0.356446   0.399294   0.578523   0.448287   0.374401   0.411125   0.416504   0.531597   0.42025   0.536554   0.530295   0.520341   0.563318   0.457265   0.490405   0.514794   0.556037   0.722816   0.599921   0.631144   0.576489   0.592066   0.572055   0.576479   0.626318   0.568814   0.734906   0.477358   0.711664   0.600941   0.676293   0.619187   0.691899   0.549243   0.79036   0.732845   0.774247   0.790449   0.741129   0.800866   0.807203   0.720356   0.739272   0.843835   0.811794   0.706997   0.689524   0.846255   0.833759   0.855239   0.809796   0.870974   0.752445   0.864328   0.7369   0.861097   0.915994   0.874066   0.83524   0.853854   0.958093   0.906314   0.793981   0.952356   0.933242   0.867923   0.884666   0.820486   0.93312   0.969956   
2.5   0.0426669   0.109078   0.0802041   -0.0600017   0.0935749   0.364605   0.0304484   0.163748   0.263539   0.157794   0.100565   0.348749   0.336444   0.355714   0.172514   0.278143   0.276363   0.222624   0.433767   0.164801   0.391289   0.194135   0.486755   0.517978   0.434991   0.227731   0.344455   0.373052   0.394662   0.321988   0.356771   0.399894   0.580312   0.449107   0.374524   0.411473   0.41681   0.532691   0.420414   0.537521   0.531139   0.521035   0.564228   0.457313   0.490634   0.515128   0.55659   0.72424   0.600615   0.631957   0.57688   0.592489   0.572267   0.576649   0.626747   0.568783   0.735803   0.476453   0.712319   0.600852   0.676621   0.619085   0.692191   0.548485   0.791031   0.733178   0.77473   0.790951   0.741328   0.801305   0.807616   0.720262   0.739228   0.844249   0.812015   0.706586   0.688941   0.846479   0.833878   0.855404   0.809698   0.871112   0.751924   0.864344   0.736174   0.861005   0.916091   0.873943   0.834883   0.853545   0.958181   0.90616   0.793203   0.952307   0.93308   0.86742   0.884204   0.819633   0.932801   0.969751   
2.6   0.0428599   0.109781   0.0805558   -0.0610223   0.0938653   0.367015   0.0299804   0.164392   0.264935   0.158205   0.100374   0.350537   0.338057   0.357383   0.172608   0.279046   0.277166   0.22289   0.435556   0.164382   0.392629   0.193802   0.488555   0.519879   0.43631   0.227345   0.344955   0.373689   0.395379   0.322062   0.357041   0.400411   0.581882   0.449819   0.374611   0.411762   0.417061   0.533643   0.420538   0.53836   0.531869   0.521631   0.565015   0.457332   0.490816   0.515403   0.557059   0.72547   0.601208   0.632655   0.577205   0.592841   0.572433   0.576776   0.627105   0.568731   0.736568   0.475619   0.712872   0.600749   0.676889   0.618971   0.692424   0.547785   0.791594   0.733448   0.77513   0.791367   0.74148   0.801665   0.807953   0.720155   0.739167   0.844585   0.812185   0.7062   0.688403   0.84665   0.833958   0.855525   0.80959   0.871208   0.751443   0.864334   0.735513   0.860902   0.916151   0.873812   0.834548   0.853253   0.958234   0.906004   0.792499   0.952242   0.932916   0.86696   0.883781   0.818867   0.932504   0.969552   
